sno,serialno,Computer_FileNO,IncidentDistrict,PermanentDistrict,year_INC_NEP,age_2,Age,Year,Event_Date,Region2,Region1,Mobility,IncidentOutcome,Killed_Type,By_State,By_Maoist,Other_Perpetrators,Gender,MaritalStatus,LanguageGroup,CasteGroup,Partyaffiliation,EconomicStatus,Education,OccupationCategory,Informer,LivelihoodDependence,Compensation,Displacement,DisplacementResettlement,IncidentVictim
42,8611,11119,RUPANDEHI,32,2061,,35,2004,11/12/2004,3,1,0,1,2,1,0,0,0,1,1,1,5,3,4,9,,1,1,0,0,0
42,8614,7580,RUPANDEHI,37,2062,0,51,2005,06/05/2005,3,1,0,1,0,0,1,0,0,1,1,1,99,1,2,19,,1,0,0,0,0
42,8617,3390,RUPANDEHI,42,2061,,33,2004,16/06/2004,3,1,2,1,0,0,1,0,0,1,9,4,5,3,6,9,,1,1,0,0,0
42,8625,1843,RUPANDEHI,44,2062,,23,2005,02/06/2005,3,1,1,1,2,1,0,0,0,1,10,2,5,4,8,9,,1,1,0,0,2
42,8633,6465,RUPANDEHI,54,2062,,21,2006,06/04/2006,3,1,0,1,2,1,0,0,0,2,1,5,5,3,4,9,,1,1,0,0,0
42,8634,9338,RUPANDEHI,42,2062,,75,2005,18/07/2005,3,1,2,1,0,0,1,0,0,1,16,6,1,4,8,9,,1,1,1,1,0
42,8635,3453,RUPANDEHI,62,2059,,17,2002,16/11/2002,3,1,0,1,2,1,0,0,0,2,1,1,5,3,4,9,,1,1,0,0,0
42,8640,3313,RUPANDEHI,42,2061,,22,2004,23/08/2004,3,1,2,1,2,1,0,0,0,2,5,2,5,4,3,9,,1,1,0,0,0
23,8642,11420,RAUTAHAT,23,2061,,30,2005,03/03/2005,2,1,2,1,2,1,0,0,0,1,9,4,5,3,7,9,,1,1,0,0,0
23,8643,10341,RAUTAHAT,23,2060,,28,2003,24/05/2003,2,1,2,1,3,0,1,0,0,1,1,1,1,2,4,9,,1,1,0,0,0
23,8648,10511,RAUTAHAT,23,2060,,34,2004,03/03/2004,2,1,2,1,2,1,0,0,0,1,9,4,5,4,8,9,,1,1,0,0,0
23,8649,10343,RAUTAHAT,23,2060,,27,2003,12/11/2003,2,1,2,1,2,1,0,0,0,2,9,4,5,5,4,9,,2,1,0,0,0
23,8651,10521,RAUTAHAT,23,2062,,23,2006,09/03/2006,2,1,2,1,2,1,0,0,0,1,9,4,99,2,4,17,,1,0,0,0,0
23,8654,6736,RAUTAHAT,23,2060,,27,2003,25/12/2003,2,1,2,1,2,1,0,0,1,1,1,1,5,3,3,9,,3,1,0,0,0
23,8656,10523,RAUTAHAT,23,2062,,26,2006,09/03/2006,2,1,2,1,2,1,0,0,0,1,9,4,5,3,4,9,,1,1,0,0,0
23,8661,10670,RAUTAHAT,23,2061,,50,2004,19/04/2004,2,1,2,1,3,0,1,0,0,1,9,5,1,2,9,1,,1,1,0,0,0
23,8662,11013,RAUTAHAT,23,2061,,40,2004,04/10/2004,2,1,2,1,3,0,1,0,0,1,9,4,3,3,7,9,,1,1,0,0,0
23,8668,6300,RAUTAHAT,24,2059,,31,2002,08/07/2002,2,1,1,1,2,1,0,0,0,1,9,4,5,4,4,9,,1,0,0,0,0
23,8672,10653,RAUTAHAT,23,2061,,25,2004,18/04/2004,2,1,2,1,3,0,1,0,0,2,9,4,99,3,4,1,,1,0,0,0,0
23,8674,10484,RAUTAHAT,23,2060,,29,2003,27/10/2003,2,1,2,1,2,1,0,0,0,6,9,4,5,3,5,9,,3,1,0,0,0
23,8677,10676,RAUTAHAT,23,2061,,28,2004,11/11/2004,2,1,2,1,3,0,1,0,0,1,9,4,99,5,8,19,,1,0,0,0,0
23,8682,11431,RAUTAHAT,23,2059,,45,2002,12/07/2002,2,1,2,1,3,1,0,0,0,6,20,5,99,5,9,2,,3,0,0,0,0
23,8686,10421,RAUTAHAT,23,2060,,45,2003,12/11/2003,2,1,2,1,2,1,0,0,0,1,9,4,5,4,7,9,,3,1,0,0,0
23,8691,10526,RAUTAHAT,23,2061,,35,2004,20/11/2004,2,1,2,1,2,1,0,0,0,2,9,4,5,5,7,9,,1,1,0,0,0
23,8694,10350,RAUTAHAT,23,2061,,30,2005,15/02/2005,2,1,2,1,2,1,0,0,0,1,9,4,5,3,4,9,,1,1,0,0,0
23,8695,9867,RAUTAHAT,31,2060,,44,2004,17/02/2004,2,1,0,1,2,1,0,0,0,1,1,2,99,4,7,1,,2,0,1,0,0
23,8697,2889,RAUTAHAT,27,2058,,29,2002,15/03/2002,2,1,1,1,2,1,0,0,0,1,1,2,5,4,6,9,,1,1,0,0,0
23,8702,10489,RAUTAHAT,23,2060,,40,2003,27/10/2003,2,1,2,1,2,1,0,0,0,2,9,4,5,4,8,2,,2,0,0,0,0
23,8712,11419,RAUTAHAT,23,2060,,30,2003,27/09/2003,2,1,2,1,3,1,0,0,0,1,9,4,99,5,9,19,,3,1,0,0,0
23,8713,663,RAUTAHAT,36,2060,,26,2003,04/10/2003,2,1,0,1,0,0,1,0,0,1,1,1,99,3,4,5,,1,1,0,0,0
23,8715,10514,RAUTAHAT,23,2060,,48,2004,02/03/2004,2,1,2,1,2,1,0,0,0,1,5,3,5,4,7,9,,1,1,0,0,0
23,8716,10529,RAUTAHAT,23,2061,,32,2004,02/11/2004,2,1,2,1,2,1,0,0,0,1,9,4,5,5,7,9,,1,1,0,0,0
23,8721,6382,RAUTAHAT,20,2060,,30,2004,03/01/2004,2,1,0,1,0,0,1,0,0,1,1,1,99,2,4,3,,2,1,0,0,0
23,8726,4663,RAUTAHAT,22,2059,,31,2002,16/06/2002,2,1,0,1,2,1,0,0,0,1,1,1,5,2,2,9,,2,1,0,0,0
23,8727,11416,RAUTAHAT,23,2056,,39,1999,09/06/1999,2,1,2,1,3,1,0,0,0,1,9,4,99,4,7,19,,3,1,0,0,0
23,8728,10508,RAUTAHAT,23,2060,,21,2003,20/08/2003,2,1,2,1,2,1,0,0,0,1,9,4,99,4,7,19,,1,1,0,0,0
23,8729,10432,RAUTAHAT,23,2060,,40,2003,06/11/2003,2,1,2,1,2,1,0,0,0,1,9,5,5,4,8,9,,3,1,0,0,0
23,8731,10427,RAUTAHAT,23,2060,,49,2003,06/11/2003,2,1,2,1,2,1,0,0,0,1,9,5,5,4,8,9,,1,1,0,0,0
23,8732,10797,RAUTAHAT,23,2062,,34,2006,09/03/2006,2,1,2,1,2,1,0,0,0,6,9,4,5,5,9,9,,1,1,0,0,0
23,8737,11418,RAUTAHAT,23,,,36,2003,14/06/2003,2,1,2,1,2,1,0,0,0,6,9,4,99,5,9,19,,3,1,0,0,0
23,8741,10422,RAUTAHAT,23,2060,,32,2003,12/11/2003,2,1,2,1,2,1,0,0,0,6,9,4,99,4,7,1,,1,1,0,0,0
23,8745,6723,RAUTAHAT,23,2061,,35,2005,08/02/2005,2,1,2,1,3,0,1,0,0,1,10,2,99,4,7,1,,2,1,0,0,0
23,8750,10510,RAUTAHAT,23,2060,,24,2003,20/12/2003,2,1,2,1,2,1,0,0,0,1,9,9,5,3,4,9,,1,0,0,0,0
23,8763,10668,RAUTAHAT,23,2061,,50,2004,03/05/2004,2,1,2,1,3,0,1,0,0,1,9,4,99,3,7,15,1,1,1,0,0,0
23,8765,10581,RAUTAHAT,23,2062,,38,2006,09/03/2006,2,1,2,1,2,1,0,0,0,1,9,4,5,5,9,9,,1,1,0,0,0
23,8769,6696,RAUTAHAT,23,2060,,38,2003,06/11/2003,2,1,2,1,2,1,0,0,0,1,9,4,99,3,6,2,,1,1,0,0,4
23,8770,947,RAUTAHAT,36,2060,,32,2004,03/01/2004,2,1,0,1,0,0,1,0,0,1,1,1,99,3,3,3,,1,1,0,0,0
23,8772,10578,RAUTAHAT,23,2062,,18,2005,29/05/2005,2,1,2,1,2,1,0,0,0,2,9,4,99,5,9,3,,2,0,0,0,0
23,8775,6690,RAUTAHAT,23,2059,,19,2002,26/08/2002,2,1,2,1,2,1,0,0,0,1,9,4,5,4,4,9,,1,1,0,0,0
23,8780,10479,RAUTAHAT,23,2060,,35,2003,06/11/2003,2,1,2,1,2,1,0,0,0,1,9,5,5,5,7,9,,1,1,0,0,0
23,8783,11470,RAUTAHAT,23,2060,,35,2003,22/10/2003,2,1,2,1,2,1,0,0,0,1,9,4,5,3,7,9,,1,1,0,0,0
23,8784,11428,RAUTAHAT,23,2060,,36,2003,09/10/2003,2,1,2,1,3,1,0,0,0,1,20,7,99,5,9,19,,3,1,0,0,0
23,8786,6688,RAUTAHAT,23,2061,,35,2005,17/01/2005,2,1,2,1,2,1,0,0,0,1,9,5,5,5,9,9,,2,1,0,0,0
23,8787,10537,RAUTAHAT,23,2060,,38,2004,02/03/2004,2,1,2,1,2,1,0,0,0,1,5,3,5,3,4,9,,1,1,0,0,0
23,8790,10528,RAUTAHAT,23,2061,,40,2004,05/11/2004,2,1,2,1,2,1,0,0,0,6,9,4,5,5,9,9,,1,1,0,0,0
23,8791,10337,RAUTAHAT,23,2061,,22,2005,01/04/2005,2,1,2,1,2,1,0,0,0,2,3,2,5,4,6,14,,2,1,0,0,0
23,8792,10576,RAUTAHAT,23,2062,,25,2005,29/05/2005,2,1,2,1,2,1,0,0,0,6,9,4,99,5,9,2,,2,0,0,0,0
23,8793,6729,RAUTAHAT,23,2061,,25,2005,01/01/2005,2,1,2,1,0,0,1,0,0,1,1,1,5,5,4,9,,1,1,0,0,0
23,8796,10354,RAUTAHAT,23,2060,,47,2004,28/01/2004,2,1,2,1,2,1,0,0,0,1,9,5,5,4,8,9,,3,1,0,0,0
23,8799,10515,RAUTAHAT,23,2060,,25,2004,07/02/2004,2,1,2,1,2,1,0,0,0,2,9,4,5,3,5,9,,1,1,0,0,0
23,8802,11349,RAUTAHAT,30,2062,,22,2005,29/05/2005,2,1,0,1,3,0,1,0,0,1,1,1,99,3,5,5,,3,1,0,0,0
23,8805,10485,RAUTAHAT,23,2060,,25,2003,29/10/2003,2,1,2,1,2,1,0,0,0,1,9,4,5,4,7,9,,1,1,0,0,0
23,8807,10633,RAUTAHAT,23,2059,,31,2003,16/01/2003,2,1,2,1,3,0,1,0,0,1,9,9,1,2,3,4,,1,1,0,0,0
23,8808,10525,RAUTAHAT,23,2061,,41,2005,03/04/2005,2,1,2,1,2,1,0,0,0,6,9,4,5,5,7,9,,1,1,0,0,0
23,8816,10492,RAUTAHAT,23,2060,,25,2003,27/10/2003,2,1,2,1,2,1,0,0,0,2,9,4,5,3,6,9,,1,1,0,0,0
23,8818,10418,RAUTAHAT,23,2060,,19,2003,12/11/2003,2,1,2,1,2,1,0,0,0,2,9,4,5,5,3,9,,3,1,0,0,0
23,8822,6727,RAUTAHAT,23,2061,,47,2004,24/11/2004,2,1,2,1,3,0,1,0,0,1,10,2,5,4,6,1,,2,1,0,0,0
23,8825,11062,RAUTAHAT,18,2059,,30,2002,20/10/2002,2,1,0,1,3,0,1,0,0,1,6,4,99,3,4,5,,1,1,0,0,0
23,8828,10980,RAUTAHAT,23,2059,,23,2003,08/04/2003,2,1,2,1,2,1,0,0,0,2,9,4,5,5,9,9,,1,1,0,0,0
23,8829,6697,RAUTAHAT,23,2061,,26,2005,02/02/2005,2,1,2,1,2,1,0,0,0,1,9,4,99,4,7,2,,2,0,0,0,0
23,8831,11425,RAUTAHAT,23,2059,,26,2002,08/12/2002,2,1,2,1,3,1,0,0,0,6,9,4,5,5,9,9,,3,1,0,0,0
23,8840,9802,RAUTAHAT,25,2062,,22,2006,06/02/2006,2,1,0,1,2,1,0,0,0,2,1,1,5,3,3,9,,2,1,0,0,0
23,8843,11474,RAUTAHAT,23,2063,,31,2006,19/10/2006,2,1,2,1,0,0,1,0,0,1,9,9,99,2,4,17,,2,1,0,0,0
53,8847,2844,SALYAN,53,2059,,37,2002,13/07/2002,4,2,2,1,2,1,0,0,0,1,1,1,99,3,2,4,,1,1,0,0,0
53,8848,615,SALYAN,57,2059,,42,2002,22/04/2002,4,2,1,1,2,1,0,0,0,1,1,1,5,5,7,9,,1,1,0,0,0
53,8863,3025,SALYAN,53,2056,,20,1999,25/12/1999,4,2,2,1,2,1,0,0,0,1,19,1,5,3,6,9,,1,1,0,0,0
53,8872,2995,SALYAN,53,2055,,17,1998,05/11/1998,4,2,2,1,2,1,0,0,0,2,1,1,5,3,4,15,,1,1,0,0,0
53,8879,5116,SALYAN,58,2059,,21,2003,21/03/2003,4,2,1,1,2,1,0,0,1,2,1,1,5,4,4,9,,1,1,0,0,0
53,8884,2864,SALYAN,53,2055,,32,1998,15/09/1998,4,2,2,1,2,1,0,0,0,1,1,1,1,3,6,1,,1,1,0,0,0
53,8888,2195,SALYAN,52,2059,,21,2002,11/06/2002,4,2,1,1,2,1,0,0,0,2,1,2,5,4,6,9,,1,1,0,0,0
53,8897,8099,SALYAN,53,2058,,31,2001,05/12/2001,4,2,2,1,3,0,1,0,0,1,1,1,3,3,6,1,,1,1,0,0,0
53,8903,3061,SALYAN,53,2059,,18,2002,19/09/2002,4,2,2,1,2,1,0,0,0,1,1,2,99,3,5,1,,3,1,0,0,0
53,8909,587,SALYAN,57,2061,,41,2004,28/04/2004,4,2,1,1,2,1,0,0,0,1,1,1,5,4,2,9,,2,1,1,1,0
53,8920,3172,SALYAN,58,2059,,13,2002,28/12/2002,4,2,1,1,0,1,0,0,0,2,1,1,99,4,5,15,,3,1,0,0,0
53,8928,2841,SALYAN,53,2055,,24,1998,23/11/1998,4,2,2,1,2,1,0,0,0,1,1,1,5,3,2,15,,1,1,0,0,0
53,8932,11029,SALYAN,50,2061,,32,2005,26/03/2005,4,2,1,1,3,0,1,0,0,1,1,1,99,4,7,1,1,1,1,0,0,0
53,8935,2914,SALYAN,53,2059,,32,2002,05/10/2002,4,2,2,1,2,1,0,0,0,1,1,1,7,2,4,1,1,1,1,0,0,0
53,8949,3103,SALYAN,53,2060,,24,2003,09/11/2003,4,2,2,1,0,0,1,0,0,1,1,1,99,3,4,5,,1,1,0,0,0
53,8953,3026,SALYAN,53,2055,,17,1998,02/11/1998,4,2,2,1,0,0,1,0,0,2,1,1,2,3,5,15,,1,1,1,1,0
53,8955,6313,SALYAN,57,2056,,26,1999,13/09/1999,4,2,1,1,2,1,0,0,0,1,1,1,5,4,5,9,,1,1,0,0,0
53,8958,10018,SALYAN,50,2060,,35,2003,13/10/2003,4,2,1,1,2,1,0,0,0,1,1,2,5,3,5,9,,1,0,0,0,0
53,8967,2948,SALYAN,53,2056,,31,1999,24/11/1999,4,2,2,1,2,1,0,0,0,1,1,2,5,3,3,9,,1,1,1,1,0
53,8968,2835,SALYAN,53,2055,,19,1998,23/11/1998,4,2,2,1,2,1,0,0,0,2,1,1,5,3,4,15,,3,1,0,0,0
53,8971,3223,SALYAN,53,2055,,33,1999,07/04/1999,4,2,2,1,0,0,1,0,0,1,1,1,1,3,5,9,1,1,1,0,0,0
53,8978,4115,SALYAN,59,2059,,22,2002,01/06/2002,4,2,0,1,2,1,0,0,0,2,1,2,5,2,3,9,,1,1,0,0,0
53,8983,4913,SALYAN,54,2055,,20,1999,29/01/1999,4,2,1,1,2,1,0,0,1,2,1,1,5,3,5,9,,1,1,0,0,0
53,8990,5452,SALYAN,50,2059,,17,2002,06/12/2002,4,2,1,1,2,1,0,0,1,2,1,5,99,3,7,1,,1,1,0,0,0
53,8994,4255,SALYAN,54,2055,,23,1999,06/01/1999,4,2,1,1,2,1,0,0,1,2,1,1,5,3,4,9,,1,1,0,0,0
53,8995,3074,SALYAN,53,2056,,24,1999,24/11/1999,4,2,2,1,2,1,0,0,0,1,1,1,5,3,6,9,,1,1,0,0,0
53,8996,4112,SALYAN,54,2062,,46,2005,07/06/2005,4,2,1,1,2,1,0,0,0,1,1,1,5,3,5,9,,1,1,0,0,0
53,8998,3157,SALYAN,53,2058,,47,2002,12/03/2002,4,2,2,1,2,1,0,0,0,1,1,1,99,3,8,1,,1,1,0,0,0
53,8999,1372,SALYAN,56,2060,,18,2003,12/10/2003,4,2,1,1,2,1,0,0,0,1,5,2,5,4,6,9,,1,1,0,0,0
53,9000,3106,SALYAN,53,2058,,47,2001,27/11/2001,4,2,2,1,0,1,0,0,0,1,1,1,3,3,6,1,,1,1,0,0,0
53,9007,2601,SALYAN,53,2059,,28,2002,10/12/2002,4,2,2,1,2,1,0,0,0,1,1,1,99,3,4,19,,2,1,0,0,0
53,9010,8951,SALYAN,55,2061,,18,2004,06/08/2004,4,2,1,1,2,0,1,0,0,2,10,2,99,3,4,6,,1,1,0,0,0
53,9011,2907,SALYAN,53,2055,,20,1998,23/11/1998,4,2,2,1,2,1,0,0,0,2,1,1,5,3,5,15,,3,0,0,0,2
53,9015,366,SALYAN,55,2056,,26,1999,21/10/1999,4,2,1,1,2,0,1,0,0,1,1,5,99,3,4,5,,2,1,0,0,0
53,9017,7244,SALYAN,62,2061,,20,2004,20/08/2004,4,2,0,1,2,1,0,0,0,2,1,1,5,3,5,9,,1,1,0,0,0
53,9028,8103,SALYAN,53,2061,,39,2004,25/10/2004,4,2,2,1,0,1,0,0,0,1,1,1,5,3,6,9,,1,1,0,0,0
53,9037,10442,SALYAN,55,2059,,40,2002,24/05/2002,4,2,1,1,2,1,0,0,0,1,1,1,5,3,4,4,,1,1,0,0,0
53,9038,8773,SALYAN,55,2055,,28,1998,23/07/1998,4,2,1,1,3,0,1,0,0,1,1,1,3,4,3,15,,2,1,1,0,0
53,9043,581,SALYAN,57,2060,,44,2003,05/05/2003,4,2,1,1,2,1,0,0,0,1,10,2,5,5,6,9,,1,0,0,0,0
53,9052,3058,SALYAN,53,2058,,32,2002,11/03/2002,4,2,2,1,2,1,0,0,0,1,1,1,99,3,7,17,,1,1,0,0,0
53,9063,8502,SALYAN,55,2058,,30,2001,23/05/2001,4,2,1,1,2,1,0,0,1,1,1,1,5,3,4,9,,1,1,0,0,0
53,9067,6319,SALYAN,57,2060,,19,2003,02/05/2003,4,2,1,1,2,1,0,0,1,2,1,1,5,4,7,9,,1,1,0,0,0
53,9073,2965,SALYAN,53,2054,,19,1998,26/02/1998,4,2,2,1,2,1,0,0,0,2,1,1,5,3,4,15,,2,1,0,0,0
53,9074,6580,SALYAN,54,2056,,23,1999,01/10/1999,4,2,1,1,2,1,0,0,0,1,1,1,5,3,3,9,,1,1,0,0,0
53,9080,2979,SALYAN,53,2055,,23,1998,01/06/1998,4,2,2,1,2,1,0,0,0,1,1,1,5,3,3,9,,1,1,0,0,0
53,9081,3174,SALYAN,58,2056,22,22,1999,03/05/1999,4,2,1,1,2,0,0,1,0,2,1,1,5,3,9,9,,2,1,0,0,0
53,9086,3275,SALYAN,53,2059,,25,2002,11/11/2002,4,2,2,1,3,0,1,0,0,1,1,5,99,3,6,1,1,1,1,0,0,0
53,9098,2971,SALYAN,53,2055,,23,1998,22/06/1998,4,2,2,1,3,1,0,0,0,1,1,1,5,3,4,15,,1,1,0,0,0
11,9107,9664,SAPTARI,11,2061,,34,2004,16/12/2004,1,1,2,1,2,1,0,0,0,2,6,4,5,3,4,1,,1,1,0,0,0
11,9112,9524,SAPTARI,11,2060,,33,2003,02/12/2003,1,1,2,1,0,0,1,0,0,1,19,9,99,4,7,1,,2,1,0,0,0
11,9113,4823,SAPTARI,15,2060,0,25,2003,29/09/2003,1,1,0,1,0,0,1,0,0,2,1,1,99,4,6,5,,1,1,0,0,0
11,9115,9513,SAPTARI,11,2062,,32,2005,24/08/2005,1,1,2,1,3,0,1,0,0,1,6,3,99,4,7,2,,1,1,0,0,0
11,9116,4526,SAPTARI,4,2060,,21,2004,08/02/2004,1,1,0,1,2,1,0,0,0,2,1,1,99,4,4,9,,3,1,0,0,0
11,9117,6430,SAPTARI,20,2061,,27,2004,06/10/2004,1,1,0,1,0,0,1,0,0,1,1,1,99,3,4,6,,1,1,0,0,0
11,9119,9565,SAPTARI,11,2059,,24,2002,19/09/2002,1,1,2,1,2,1,0,0,0,2,6,4,5,3,4,9,,1,0,0,0,0
11,9129,9376,SAPTARI,11,2061,,48,2005,01/04/2005,1,1,2,1,0,0,1,0,0,1,6,4,99,4,7,1,,2,1,0,0,0
11,9133,9757,SAPTARI,11,2062,,54,2006,24/03/2006,1,1,2,1,0,0,1,0,0,1,19,9,99,4,8,1,1,1,1,0,0,0
11,9136,5822,SAPTARI,12,2060,,22,2003,02/12/2003,1,1,1,1,0,0,1,0,0,1,6,4,99,3,4,5,,1,1,0,0,0
11,9141,9644,SAPTARI,11,2061,,39,2005,21/03/2005,1,1,2,1,3,0,1,0,0,1,6,4,99,3,5,1,,1,1,0,0,0
11,9142,1241,SAPTARI,1,2060,,28,2003,30/09/2003,1,1,0,1,0,0,1,0,0,1,1,9,99,4,4,5,,1,1,0,0,0
11,9146,9661,SAPTARI,11,2062,,29,2005,26/08/2005,1,1,2,1,2,1,0,0,0,1,6,4,5,3,4,9,,1,0,0,0,0
11,9158,9475,SAPTARI,11,2058,,42,2002,22/03/2002,1,1,2,1,2,1,0,0,0,1,1,1,5,3,4,9,,1,1,0,0,1
11,9160,9649,SAPTARI,11,2060,,22,2004,08/03/2004,1,1,2,1,3,0,1,0,0,1,19,9,99,4,5,19,,1,0,0,0,0
11,9166,9368,SAPTARI,11,2061,,43,2005,07/04/2005,1,1,2,1,2,0,1,0,0,1,6,4,99,3,4,1,,1,1,0,0,0
11,9175,9560,SAPTARI,11,2063,,41,2006,20/09/2006,1,1,2,1,0,0,0,1,0,1,6,4,99,4,4,1,,1,0,0,0,0
11,9177,9749,SAPTARI,11,2060,31,31,2003,13/09/2003,1,1,2,1,2,1,0,0,0,2,6,4,5,3,2,9,,1,1,0,0,0
11,9182,3967,SAPTARI,14,2062,,21,2005,14/08/2005,1,1,0,1,2,1,0,0,0,2,1,1,99,4,4,15,,1,1,0,0,0
11,9184,9419,SAPTARI,11,2060,,40,2003,15/04/2003,1,1,2,1,0,0,1,0,0,1,6,4,99,4,5,1,,1,1,0,0,0
11,9186,9653,SAPTARI,11,2062,,39,2006,22/03/2006,1,1,2,1,0,0,1,0,0,1,6,4,99,3,3,1,,1,1,0,0,0
11,9188,9641,SAPTARI,11,2063,,40,2006,10/07/2006,1,1,2,1,0,0,1,0,0,1,6,4,99,4,9,1,1,1,0,0,0,0
11,9193,9404,SAPTARI,11,2062,,,2005,23/05/2005,1,1,2,1,0,0,1,0,0,2,6,4,99,4,7,1,,1,0,0,0,0
11,9196,5478,SAPTARI,11,2061,,30,2004,18/06/2004,1,1,2,1,2,1,0,0,0,1,6,5,5,4,4,9,,1,1,0,0,0
20,9203,10543,SINDHULI,20,2061,,24,2002,04/08/2002,2,2,2,1,2,1,0,0,0,2,1,1,5,4,4,9,,1,1,1,0,0
20,9208,10501,SINDHULI,20,2056,,30,1999,25/04/1999,2,2,2,1,2,1,0,0,0,1,3,2,5,4,5,9,,1,1,0,0,0
20,9209,6351,SINDHULI,20,2055,,40,1998,01/10/1998,2,2,2,1,2,1,0,0,1,1,10,2,99,4,8,1,,2,1,1,0,0
20,9214,10373,SINDHULI,20,2061,,42,2004,27/11/2004,2,2,2,1,0,0,1,0,0,1,1,1,5,4,6,1,1,1,1,0,0,0
20,9218,9587,SINDHULI,20,2056,,32,1999,25/04/1999,2,2,2,1,2,1,0,0,0,1,3,2,5,4,7,9,,2,1,0,0,3
20,9236,10420,SINDHULI,20,2056,,21,1999,25/04/1999,2,2,2,1,2,1,0,0,1,2,1,9,5,4,5,9,,2,1,0,0,0
20,9251,5794,SINDHULI,11,2061,,27,2004,06/10/2004,2,2,0,1,2,1,0,0,0,2,1,1,5,3,4,9,,1,1,0,0,0
20,9259,10505,SINDHULI,20,2056,,41,2000,12/01/2000,2,2,2,1,2,1,0,0,0,1,1,2,5,4,8,9,,1,1,0,0,0
20,9268,5279,SINDHULI,22,2059,,21,2002,07/09/2002,2,2,0,1,0,1,0,0,0,2,18,2,5,3,9,9,,1,1,0,0,0
20,9271,9976,SINDHULI,19,2055,,34,1999,18/02/1999,2,2,1,1,2,1,0,0,0,1,1,5,3,4,8,1,,2,1,0,0,0
20,9274,10144,SINDHULI,20,2060,,26,2004,01/02/2004,2,2,2,1,2,1,0,0,0,1,1,2,5,3,7,9,,1,1,1,0,0
20,9278,10563,SINDHULI,20,2057,,19,2000,22/07/2000,2,2,2,1,3,0,1,0,0,2,3,2,99,3,3,5,,1,0,1,0,0
20,9279,10508,SINDHULI,20,2058,,30,2002,09/03/2002,2,2,2,1,2,1,0,0,0,1,10,2,5,3,4,9,,1,1,0,0,0
20,9283,6507,SINDHULI,20,2056,,49,1999,10/07/1999,2,2,2,1,2,1,0,0,0,1,4,2,5,3,5,9,,1,1,1,0,0
20,9287,10021,SINDHULI,19,2060,,25,2004,12/02/2004,2,2,1,1,2,1,0,0,0,1,6,1,5,4,4,19,,1,1,1,1,0
20,9292,2189,SINDHULI,13,2060,,17,2004,23/03/2004,2,2,1,1,2,1,0,0,1,2,1,5,5,3,8,9,,1,1,0,0,0
20,9301,10539,SINDHULI,20,2061,,52,2005,30/03/2005,2,2,2,1,3,0,1,0,0,1,2,9,99,4,7,1,,1,1,1,0,0
20,9316,9989,SINDHULI,20,2056,,21,1999,30/04/1999,2,2,2,1,2,1,0,0,0,2,1,1,5,3,4,9,,1,1,0,0,0
20,9318,9618,SINDHULI,20,2060,,22,2004,15/02/2004,2,2,2,1,2,1,0,0,1,2,3,2,5,3,4,9,,1,1,0,0,0
20,9324,11439,SINDHULI,31,2053,,35,1997,24/01/1997,2,2,1,1,2,1,0,0,0,1,1,2,5,4,7,9,,1,1,0,0,0
20,9329,6757,SINDHULI,20,2055,,36,1999,22/03/1999,2,2,2,1,2,1,0,0,0,1,1,1,5,3,4,9,,1,1,1,0,0
20,9334,6356,SINDHULI,20,2060,,20,2004,28/03/2004,2,2,2,1,2,1,0,0,1,1,1,5,5,4,7,9,,3,1,0,0,0
20,9339,6367,SINDHULI,20,2055,,22,1998,04/06/1998,2,2,2,1,3,1,0,0,0,2,1,2,5,4,4,15,,1,1,0,0,0
20,9340,10514,SINDHULI,20,2060,,16,2004,27/03/2004,2,2,2,1,2,1,0,0,1,2,1,5,5,4,7,9,,1,1,0,0,0
20,9353,10359,SINDHULI,20,2055,,32,1999,18/02/1999,2,2,2,1,2,1,0,0,0,1,1,5,99,4,8,1,,2,1,0,0,0
20,9358,9889,SINDHULI,20,2059,,35,2002,16/04/2002,2,2,2,1,2,1,0,0,0,1,1,1,5,4,4,9,,1,1,0,0,0
20,9361,9918,SINDHULI,20,2059,,35,2002,22/04/2002,2,2,2,1,2,1,0,0,0,1,1,2,99,4,4,3,,1,1,0,0,0
20,9369,6761,SINDHULI,20,2055,,38,1999,20/03/1999,2,2,2,1,2,1,0,0,1,1,1,1,5,3,7,9,,3,1,0,0,5
20,9377,9910,SINDHULI,20,2059,,20,2002,21/09/2002,2,2,2,1,2,1,0,0,0,2,1,5,5,3,6,9,,1,1,0,0,0
20,9381,9784,SINDHULI,20,2059,,32,2002,21/04/2002,2,2,2,1,2,1,0,0,0,1,1,2,5,4,7,9,,1,1,0,0,0
20,9385,9606,SINDHULI,20,2055,,17,1998,11/06/1998,2,2,2,1,2,1,0,0,0,1,3,2,99,4,8,1,,1,1,0,0,0
20,9390,3195,SINDHULI,18,2055,,35,1999,26/01/1999,2,2,1,1,2,1,0,0,0,1,1,1,5,2,4,9,,1,1,0,0,0
20,9393,6355,SINDHULI,20,2060,,14,2004,15/02/2004,2,2,2,1,2,1,0,0,0,2,1,5,99,4,6,2,,2,1,0,0,5
20,9409,10648,SINDHULI,20,2055,,33,1998,31/05/1998,2,2,2,1,2,1,0,0,0,2,1,1,99,4,8,2,,1,1,0,0,0
20,9413,9961,SINDHULI,31,2061,,25,2004,10/10/2004,2,2,1,1,2,1,0,0,0,1,1,2,5,4,7,9,,1,1,0,0,0
